ClientName,OwnerRepo,GitHubOwnerRepo,LibraryOld,LibraryNew,CommitSha,ClientMethod,ExternalCall
tiny-spring-1.0-SNAPSHOT,9527dong/tiny-spring,github.com/9527dong/tiny-spring,cglib-2.2.2,cglib-3.3.0,69e3d28cf3c244fb382c9ec93913dd5cad253ef7,<aop.CglibAopPorxy: java.lang.Object getProxy(java.lang.ClassLoader)>,"<net.sf.cglib.proxy.Enhancer: java.lang.Object create(java.lang.Class,net.sf.cglib.proxy.Callback)>"
tiny-spring-1.0-SNAPSHOT,9527dong/tiny-spring,github.com/9527dong/tiny-spring,cglib-2.2.2,cglib-3.3.0,69e3d28cf3c244fb382c9ec93913dd5cad253ef7,<aop.CglibAopPorxy: java.lang.Object getProxy()>,"<net.sf.cglib.proxy.Enhancer: java.lang.Object create(java.lang.Class,java.lang.Class[],net.sf.cglib.proxy.Callback)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.AbstractPersistenceFactory: void createKeysIfNeeded(java.util.Set,java.lang.Object[])>","<org.apache.commons.beanutils.PropertyUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.AbstractPersistenceFactory: void createKeysIfNeeded(java.util.Set,java.lang.Object[])>","<org.apache.commons.beanutils.PropertyUtils: java.lang.Object getProperty(java.lang.Object,java.lang.String)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,<org.firebrandocm.dao.AbstractPersistenceFactory: java.lang.String getKey(java.lang.Object)>,"<org.apache.commons.beanutils.PropertyUtils: java.lang.Object getProperty(java.lang.Object,java.lang.String)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.AbstractPersistenceFactory: void instantiateContainersIfNecessary(org.firebrandocm.dao.ClassMetadata,java.lang.Object,java.lang.String)>","<org.apache.commons.beanutils.PropertyUtils: java.lang.Object getProperty(java.lang.Object,java.lang.String)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.AbstractPersistenceFactory: void instantiateContainersIfNecessary(org.firebrandocm.dao.ClassMetadata,java.lang.Object,java.lang.String)>","<org.apache.commons.beanutils.PropertyUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.impl.hector.HectorPersistenceFactory: void loadLazyPropertyIfNecessary(org.firebrandocm.dao.ClassMetadata,java.lang.Object,java.lang.reflect.Method,java.lang.reflect.Method,java.lang.Object[])>","<org.apache.commons.beanutils.PropertyUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.impl.hector.HectorPersistenceFactory: java.lang.Object serializeColumns(java.lang.String,org.firebrandocm.dao.ClassMetadata,java.lang.Class,java.util.List,java.lang.Object,boolean)>","<org.apache.commons.beanutils.PropertyUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.impl.hector.HectorPersistenceFactory: void updateSimpleColumn(me.prettyprint.hector.api.mutation.Mutator,java.lang.String,org.firebrandocm.dao.ClassMetadata,java.lang.String,java.lang.Object,java.lang.Object)>","<org.apache.commons.beanutils.PropertyUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.impl.hector.HectorPersistenceFactory: void persistPropertyIfNecessary(me.prettyprint.hector.api.mutation.Mutator,java.lang.String,org.firebrandocm.dao.ClassMetadata,java.lang.Object,java.lang.String)>","<org.apache.commons.beanutils.PropertyUtils: java.lang.Object getProperty(java.lang.Object,java.lang.String)>"
firebrand-1.0-SNAPSHOT,47degrees/firebrand,github.com/47degrees/firebrand,commons-beanutils-1.8.0,commons-beanutils-1.10.1,,"<org.firebrandocm.dao.impl.hector.HectorPersistenceFactory: void serializeColumn(org.firebrandocm.dao.ClassMetadata,java.lang.Object,java.lang.String,me.prettyprint.hector.api.beans.HColumn,boolean)>","<org.apache.commons.beanutils.PropertyUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
rtree-0.8.6,davidmoten/rtree,github.com/davidmoten/rtree,guava-mini-0.1.1,guava-mini-0.1.7,7c6f20019d46ec21ea5df97597f1dea592a115e4,"<com.github.davidmoten.rtree.SplitterQuadratic: com.github.davidmoten.rtree.geometry.ListPair split(java.util.List,int)>",<com.github.davidmoten.guavamini.Lists: java.util.ArrayList newArrayList(java.lang.Object[])>
rtree-0.8.6,davidmoten/rtree,github.com/davidmoten/rtree,guava-mini-0.1.1,guava-mini-0.1.7,7c6f20019d46ec21ea5df97597f1dea592a115e4,"<com.github.davidmoten.rtree.SplitterQuadratic: com.github.davidmoten.rtree.geometry.ListPair split(java.util.List,int)>",<com.github.davidmoten.guavamini.Lists: java.util.ArrayList newArrayList(java.lang.Object[])>
rtree-0.8.6,davidmoten/rtree,github.com/davidmoten/rtree,guava-mini-0.1.1,guava-mini-0.1.7,7c6f20019d46ec21ea5df97597f1dea592a115e4,<com.github.davidmoten.rtree.RTree: com.github.davidmoten.rtree.RTree add(com.github.davidmoten.rtree.Entry)>,<com.github.davidmoten.guavamini.Lists: java.util.ArrayList newArrayList(java.lang.Object[])>
springboot-mybatis-redis-0.0.1-SNAPSHOT,269941633/spring-boot-mybatis-redis,github.com/269941633/spring-boot-mybatis-redis,druid-1.1.10,druid-1.2.24,b9b76c3a8944e6dcb3a46a34e8497e824498fbdd,<com.fei.springboot.config.mybatis.DatasourceConfig: org.springframework.boot.web.servlet.ServletRegistrationBean druidServlet()>,<com.alibaba.druid.support.http.StatViewServlet: void <init>()>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,maxmind-db-1.2.2,maxmind-db-3.1.1,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,<com.us.geoip.GeoipTest: void haveCache(java.lang.String)>,"<com.maxmind.db.Reader: void <init>(java.io.File,com.maxmind.db.Reader$FileMode,com.maxmind.db.NodeCache)>"
spring-boot-2-0.0.1-SNAPSHOT,1053531172/springboot2,github.com/1053531172/springboot2,spring-core-5.0.7.RELEASE,spring-core-6.2.3,8f6c18d37a7045943fcae75e52d66a9504ac4eb5,<com.spring.boot.config.ClusterDataSourceConfig: org.apache.ibatis.session.SqlSessionFactory masterSqlSessionFactory(javax.sql.DataSource)>,<org.springframework.core.io.support.PathMatchingResourcePatternResolver: void <init>()>
spring-boot-2-0.0.1-SNAPSHOT,1053531172/springboot2,github.com/1053531172/springboot2,spring-core-5.0.7.RELEASE,spring-core-6.2.3,8f6c18d37a7045943fcae75e52d66a9504ac4eb5,<com.spring.boot.config.MasterDataSourceConfig: org.apache.ibatis.session.SqlSessionFactory masterSqlSessionFactory(javax.sql.DataSource)>,<org.springframework.core.io.support.PathMatchingResourcePatternResolver: void <init>()>
interapp-eventbus-1.1-SNAPSHOT,64BitDev/interapp-eventbus,github.com/64BitDev/interapp-eventbus,gwt-user-2.6.0,gwt-user-2.10.0,aed106b07a342b843c9d50a7269bcdf7b222160b,"<com.gwtdaily.interapp.eventbus.client.base.InterAppEventBus: void pickListener(java.lang.String,com.google.gwt.core.client.JavaScriptObject)>",<com.google.gwt.core.client.Scheduler: com.google.gwt.core.client.Scheduler get()>
tiny-spring-1.0-SNAPSHOT,9527dong/tiny-spring,github.com/9527dong/tiny-spring,commons-beanutils-1.9.3,commons-beanutils-1.10.1,69e3d28cf3c244fb382c9ec93913dd5cad253ef7,"<bean.BeanDefinition: void lambda$getBean$0(factory.BeanFactory,bean.PropertyValue)>","<org.apache.commons.beanutils.BeanUtils: void setProperty(java.lang.Object,java.lang.String,java.lang.Object)>"
rtree-0.8.6,davidmoten/rtree,github.com/davidmoten/rtree,kryo-3.0.3,kryo-5.6.2,7c6f20019d46ec21ea5df97597f1dea592a115e4,<com.github.davidmoten.rtree.Serializers$SerializerTypedBuilder$1: com.esotericsoftware.kryo.Kryo call()>,<com.esotericsoftware.kryo.Kryo: void <init>()>
rtree-0.8.6,davidmoten/rtree,github.com/davidmoten/rtree,kryo-3.0.3,kryo-5.6.2,7c6f20019d46ec21ea5df97597f1dea592a115e4,"<com.github.davidmoten.rtree.kryo.SerializerKryo: void write(com.github.davidmoten.rtree.RTree,java.io.OutputStream)>",<com.esotericsoftware.kryo.io.Output: void <init>(java.io.OutputStream)>
sameas4j-2.1-SNAPSHOT,99soft/sameas4j,github.com/99soft/sameas4j,gson-1.6,gson-2.12.1,d6fcb6a137c5a80278001a6d11ee917be4f5ea41,<org.nnsoft.sameas4j.SameAsServiceImpl: void <init>()>,<com.google.gson.GsonBuilder: void <init>()>
tushare-1.0.0,0RaymondJiang0/tushare-java,github.com/0RaymondJiang0/tushare-java,httpcore-4.4.4,httpcore-4.4.16,71ae80ffeff69a2c8e1f4b6e00c2f9a3049c8599,"<waditu.tushare.common.HTTParty: java.lang.String get(java.lang.String,java.lang.String)>","<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity,java.lang.String)>"
springboot-mybatis-0.0.1-SNAPSHOT,269941633/spring-boot-mybatis,github.com/269941633/spring-boot-mybatis,pagehelper-4.1.6,pagehelper-6.1.0,c6d5d10c4ecd87237491d4f6f28bb63e0c97ee13,<com.fei.springboot.mybatisconfig.MybatisConfiguration: com.github.pagehelper.PageHelper pageHelper()>,<com.github.pagehelper.PageHelper: void setProperties(java.util.Properties)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.utils.SendWechat: void sendMsg(java.lang.String,java.lang.String,java.lang.String)>",<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpRequestUtil: java.lang.String doPut(java.lang.String,java.lang.String,java.lang.String)>",<org.apache.http.entity.StringEntity: void <init>(java.lang.String)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpRequestUtil: java.lang.String doPut(java.lang.String,java.lang.String,java.lang.String)>",<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpRequestUtil: java.lang.String doGet(java.lang.String,java.lang.String)>",<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpRequestUtil: java.lang.String doDelete(java.lang.String,java.lang.String,java.lang.String)>",<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpRequestUtil: java.lang.String doPost(java.lang.String,java.lang.String,java.lang.String)>","<org.apache.http.entity.StringEntity: void <init>(java.lang.String,java.lang.String)>"
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpRequestUtil: java.lang.String doPost(java.lang.String,java.lang.String,java.lang.String)>",<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity)>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpUtils: org.apache.http.HttpResponse doPost(java.lang.String,java.lang.String,java.lang.String,java.util.Map,java.util.Map,java.lang.String)>","<org.apache.http.entity.StringEntity: void <init>(java.lang.String,java.lang.String)>"
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpUtils: org.apache.http.HttpResponse doPut(java.lang.String,java.lang.String,java.lang.String,java.util.Map,java.util.Map,byte[])>",<org.apache.http.entity.ByteArrayEntity: void <init>(byte[])>
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,<com.us.basics.http.HttpUtils: com.alibaba.fastjson.JSONObject getJson(org.apache.http.HttpResponse)>,"<org.apache.http.util.EntityUtils: java.lang.String toString(org.apache.http.HttpEntity,java.lang.String)>"
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpUtils: org.apache.http.HttpResponse doPut(java.lang.String,java.lang.String,java.lang.String,java.util.Map,java.util.Map,java.lang.String)>","<org.apache.http.entity.StringEntity: void <init>(java.lang.String,java.lang.String)>"
javaTest-1.0-SNAPSHOT,527515025/JavaTest,github.com/527515025/JavaTest,httpcore-4.4.4,httpcore-4.4.16,8989e3cab65e1fe087c491b7ae8a8e1e57fd7e1e,"<com.us.basics.http.HttpUtils: org.apache.http.HttpResponse doPost(java.lang.String,java.lang.String,java.lang.String,java.util.Map,java.util.Map,byte[])>",<org.apache.http.entity.ByteArrayEntity: void <init>(byte[])>
enrichment-patterns-1.0-SNAPSHOT,0xdecaf/beam-enrichment-patterns,github.com/0xdecaf/beam-enrichment-patterns,beam-sdks-java-core-2.9.0,beam-sdks-java-core-2.63.0,4ea5efe9a61de48330da82ae56ae5915c5ce97df,<org.chaoslabs.beam.pipelines.JdbcReadAllExample2$1: void <init>()>,<org.apache.beam.sdk.transforms.SimpleFunction: void <init>()>
enrichment-patterns-1.0-SNAPSHOT,0xdecaf/beam-enrichment-patterns,github.com/0xdecaf/beam-enrichment-patterns,beam-sdks-java-core-2.9.0,beam-sdks-java-core-2.63.0,4ea5efe9a61de48330da82ae56ae5915c5ce97df,<org.chaoslabs.beam.pipelines.JdbcReadAllExample3$1: void <init>()>,<org.apache.beam.sdk.transforms.SimpleFunction: void <init>()>
enrichment-patterns-1.0-SNAPSHOT,0xdecaf/beam-enrichment-patterns,github.com/0xdecaf/beam-enrichment-patterns,beam-sdks-java-core-2.9.0,beam-sdks-java-core-2.63.0,4ea5efe9a61de48330da82ae56ae5915c5ce97df,"<org.chaoslabs.beam.pipelines.JdbcReadAllExample3: org.apache.beam.sdk.values.PCollection buildPipeline(org.chaoslabs.beam.pipelines.JdbcReadAllExample3$EnricherOptions,org.apache.beam.sdk.values.PCollection)>",<org.apache.beam.sdk.transforms.GroupByKey: void applicableTo(org.apache.beam.sdk.values.PCollection)>
enrichment-patterns-1.0-SNAPSHOT,0xdecaf/beam-enrichment-patterns,github.com/0xdecaf/beam-enrichment-patterns,beam-sdks-java-core-2.9.0,beam-sdks-java-core-2.63.0,4ea5efe9a61de48330da82ae56ae5915c5ce97df,"<org.chaoslabs.beam.pipelines.JdbcReadAllExample3: org.apache.beam.sdk.values.PCollection buildPipeline(org.chaoslabs.beam.pipelines.JdbcReadAllExample3$EnricherOptions,org.apache.beam.sdk.values.PCollection)>",<org.apache.beam.sdk.transforms.ParDo: org.apache.beam.sdk.transforms.ParDo$SingleOutput of(org.apache.beam.sdk.transforms.DoFn)>
enrichment-patterns-1.0-SNAPSHOT,0xdecaf/beam-enrichment-patterns,github.com/0xdecaf/beam-enrichment-patterns,beam-sdks-java-core-2.9.0,beam-sdks-java-core-2.63.0,4ea5efe9a61de48330da82ae56ae5915c5ce97df,"<org.chaoslabs.beam.pipelines.JdbcReadAllExample2: org.apache.beam.sdk.values.PCollection buildPipeline(org.chaoslabs.beam.pipelines.JdbcReadAllExample2$EnricherOptions,org.apache.beam.sdk.values.PCollection)>",<org.apache.beam.sdk.transforms.GroupByKey: void applicableTo(org.apache.beam.sdk.values.PCollection)>
enrichment-patterns-1.0-SNAPSHOT,0xdecaf/beam-enrichment-patterns,github.com/0xdecaf/beam-enrichment-patterns,beam-sdks-java-core-2.9.0,beam-sdks-java-core-2.63.0,4ea5efe9a61de48330da82ae56ae5915c5ce97df,"<org.chaoslabs.beam.pipelines.JdbcReadAllExample2: org.apache.beam.sdk.values.PCollection buildPipeline(org.chaoslabs.beam.pipelines.JdbcReadAllExample2$EnricherOptions,org.apache.beam.sdk.values.PCollection)>",<org.apache.beam.sdk.transforms.ParDo: org.apache.beam.sdk.transforms.ParDo$SingleOutput of(org.apache.beam.sdk.transforms.DoFn)>
